"source","target","year","place","journal","weight"
"亚槐","后悔 (n)",1945,"上海","《民主(上海)》",1
"亚槐","如此 (n)",1945,"上海","《民主(上海)》",1
"亚槐","民意 (n)",1945,"上海","《民主(上海)》",1
"亚槐","永为 (n)",1945,"上海","《民主(上海)》",1
"亚槐","赖伐尔 (n)",1945,"上海","《民主(上海)》",1
"亚槐","陈迹 (n)",1945,"上海","《民主(上海)》",1
"以君","人民 (n)",1945,"上海","《民主(上海)》",1
"以君","愿望 (n)",1945,"上海","《民主(上海)》",1
"任华","医院 (n)",1945,"上海","《民主(上海)》",1
"任华","战地 (n)",1945,"上海","《民主(上海)》",1
"任华","记某 (n)",1945,"上海","《民主(上海)》",1
"任四维","呼吁 (n)",1945,"上海","《周报(上海1945)》",1
"任四维","宁波人 (n)",1945,"上海","《周报(上海1945)》",1
"伊利奥特","中国 (n)",1945,"上海","《国讯》",1
"伊利奥特","军事 (n)",1945,"上海","《国讯》",1
"伊利奥特","情势 (n)",1945,"上海","《国讯》",1
"伊利奥特","日寇 (n)",1945,"上海","《国讯》",1
"伍同伐","中国国民党 (n)",1945,"重庆","《再生》",1
"伍启元","应付 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伍启元","当前 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伍启元","经济恐慌 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯伟","国共两党 (n)",1945,"重庆","《再生》",1
"伯伟","谈判 (n)",1945,"重庆","《再生》",1
"伯伟","重开 (n)",1945,"重庆","《再生》",1
"伯华","一种 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","作家 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","先生 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","写作 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","态度 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","看法 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯华","赵超构 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯韩","制度 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯韩","民主 (n)",1945,"昆明","《民主周刊(昆明)》",1
"伯韩","苏联 (n)",1945,"昆明","《民主周刊(昆明)》",1
"但维斯","复兴 (n)",1945,"上海","《国讯》",1
"但维斯","文化 (n)",1945,"上海","《国讯》",1
"但维斯","苏联 (n)",1945,"上海","《国讯》",1
"但维斯","重建 (n)",1945,"上海","《国讯》",1
"但维斯","首要地位 (n)",1945,"上海","《国讯》",1
"何其芳","前后 (n)",1945,"上海","《周报(上海1945)》",1
"何其芳","清明 (n)",1945,"上海","《周报(上海1945)》",1
"何其芳","现实意义 (n)",1945,"上海","《周报(上海1945)》",1
"何惧","一定 (n)",1945,"重庆","《民主(重庆)》",1
"何惧","报仇 (n)",1945,"重庆","《民主(重庆)》",1
"何方","小地主 (n)",1945,"重庆","《民主(重庆)》",1
"何方","眼中 (n)",1945,"重庆","《民主(重庆)》",1
"何方","解放区 (n)",1945,"重庆","《民主(重庆)》",1
"何方","资本家 (n)",1945,"重庆","《民主(重庆)》",1
"何达","罗斯福 (n)",1945,"昆明","《民主周刊(昆明)》",1
"余伯约","时代 (n)",1945,"上海","《民主(上海)》",1
"余伯约","步伐 (n)",1945,"上海","《民主(上海)》",1
"余伯约","行进 (n)",1945,"上海","《民主(上海)》",1
"余剡溪","不忍 (n)",1945,"上海","《周报(上海1945)》",1
"余剡溪","不忍 (n)",1945,"重庆","《民主(重庆)》",1
"余剡溪","广州 (n)",1945,"上海","《周报(上海1945)》",1
"余剡溪","广州 (n)",1945,"重庆","《民主(重庆)》",1
"侯外卢","世界 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","亚细亚 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","历史 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","商榷 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","方法 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","生产 (n)",1945,"重庆","《中华论坛》",1
"侯外卢","答案 (n)",1945,"重庆","《中华论坛》",1
"侯外庐","中国 (n)",1945,"上海","《国讯》",1
"侯外庐","前途 (n)",1945,"上海","《国讯》",1
"侯外庐","感言 (n)",1945,"上海","《国讯》",1
"侯外庐","民主 (n)",1945,"上海","《国讯》",1
"侯外庐","清议 (n)",1945,"重庆","《民主(重庆)》",1
"俊生","中国 (n)",1945,"重庆","《再生》",1
"俊生","国家 (n)",1945,"重庆","《再生》",1
"俊生","社会党 (n)",1945,"重庆","《再生》",1
"俞焕文","科学 (n)",1945,"上海","《国讯》",1
"俞焕文","营养 (n)",1945,"上海","《国讯》",1
"俞颂华","一些 (n)",1945,"上海","《国讯》",1
"俞颂华","世界 (n)",1945,"上海","《国讯》",1
"俞颂华","之根 (n)",1945,"上海","《国讯》",1
"俞颂华","五十 (n)",1945,"上海","《国讯》",1
"俞颂华","亚洲 (n)",1945,"上海","《国讯》",1
"俞颂华","今后 (n)",1945,"上海","《国讯》",1
"俞颂华","会议 (n)",1945,"上海","《国讯》",1
"俞颂华","促进 (n)",1945,"上海","《国讯》",1
"俞颂华","先生 (n)",1945,"上海","《国讯》",1
"俞颂华","军事 (n)",1945,"上海","《国讯》",1
"俞颂华","几点 (n)",1945,"上海","《国讯》",1
"俞颂华","制度 (n)",1945,"上海","《国讯》",1
"俞颂华","制止 (n)",1945,"上海","《国讯》",1
"俞颂华","前夕 (n)",1945,"上海","《国讯》",1
"俞颂华","危机 (n)",1945,"上海","《国讯》",1
"俞颂华","反攻 (n)",1945,"上海","《国讯》",1
"俞颂华","反苏 (n)",1945,"上海","《国讯》",1
"俞颂华","发展 (n)",1945,"上海","《国讯》",1
"俞颂华","合作 (n)",1945,"上海","《国讯》",1
"俞颂华","呼吁 (n)",1945,"上海","《国讯》",1
"俞颂华","四年 (n)",1945,"上海","《国讯》",1
"俞颂华","国庆日 (n)",1945,"上海","《国讯》",1
"俞颂华","多数 (n)",1945,"重庆","《再生》",1
"俞颂华","大前提 (n)",1945,"上海","《国讯》",1
"俞颂华","对象 (n)",1945,"上海","《国讯》",1
"俞颂华","寿言 (n)",1945,"上海","《国讯》",1
"俞颂华","尊重 (n)",1945,"重庆","《再生》",1
"俞颂华","希望 (n)",1945,"上海","《周报(上海1945)》",1
"俞颂华","希望 (n)",1945,"上海","《国讯》",1
"俞颂华","庆祝 (n)",1945,"上海","《国讯》",1
"俞颂华","应该 (n)",1945,"上海","《国讯》",1
"俞颂华","建国 (n)",1945,"上海","《国讯》",1
"俞颂华","当前 (n)",1945,"上海","《国讯》",1
"俞颂华","意见 (n)",1945,"重庆","《再生》",1
"俞颂华","战局 (n)",1945,"上海","《国讯》",1
"俞颂华","所感 (n)",1945,"上海","《国讯》",1
"俞颂华","所闻 (n)",1945,"上海","《国讯》",1
"俞颂华","政治 (n)",1945,"上海","《国讯》",1
"俞颂华","政治协商会议 (n)",1945,"上海","《周报(上海1945)》",1
"俞颂华","旧金山 (n)",1945,"上海","《国讯》",1
"俞颂华","机会 (n)",1945,"上海","《国讯》",1
"俞颂华","来华 (n)",1945,"上海","《国讯》",1
"俞颂华","欢迎 (n)",1945,"上海","《国讯》",1
"俞颂华","民国 (n)",1945,"上海","《国讯》",1
"俞颂华","民生 (n)",1945,"上海","《国讯》",1
"俞颂华","生产 (n)",1945,"上海","《国讯》",1
"俞颂华","瞻望 (n)",1945,"上海","《国讯》",1
"俞颂华","经济 (n)",1945,"上海","《国讯》",1
"俞颂华","苏联 (n)",1945,"上海","《国讯》",1
"俞颂华","茅盾 (n)",1945,"上海","《国讯》",1
"俞颂华","萎缩 (n)",1945,"上海","《国讯》",1
"俞颂华","重要 (n)",1945,"上海","《国讯》",1
"俞颂华","问题 (n)",1945,"上海","《国讯》",1
"俞颂华","青年 (n)",1945,"上海","《国讯》",1
"俞颂华","革命 (n)",1945,"上海","《国讯》",1
"俞颂华","飞跃 (n)",1945,"上海","《国讯》",1
"俞颂华","马歇尔 (n)",1945,"上海","《国讯》",1
"傅彬然","八一 (n)",1945,"上海","《国讯》",1
"傅彬然","出版业 (n)",1945,"上海","《国讯》",1
"傅彬然","周年纪念 (n)",1945,"上海","《国讯》",1
"傅彬然","我国 (n)",1945,"上海","《国讯》",1
"傅彬然","抗战 (n)",1945,"上海","《国讯》",1
"傅彬然","第八 (n)",1945,"上海","《国讯》",1
"傅彬然","胜利 (n)",1945,"上海","《国讯》",1
"傅彬然","远景 (n)",1945,"上海","《国讯》",1
"傅雷","宽大 (n)",1945,"上海","《周报(上海1945)》",1
"傅雷","放纵 (n)",1945,"上海","《周报(上海1945)》",1
"傅雷","还是 (n)",1945,"上海","《周报(上海1945)》",1
"光军","第一 (n)",1945,"上海","《国讯》",1
"光年","伟火 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","决定 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","力量 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","无敌 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","智识 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","结合 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","起来 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","青年 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","革命事业 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光年","首先 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","作家 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","团结 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","大后方 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","导演 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","市侩 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","戏剧 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","旅行 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","欧洲 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","演出 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","而歌 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","胜利 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","讽刺诗 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光未然","运动 (n)",1945,"昆明","《民主周刊(昆明)》",1
"光涛","中华民族解放行动委员会 (n)",1945,"重庆","《再生》",1
"光涛","第三党 (n)",1945,"重庆","《再生》",1
"克士","一党 (n)",1945,"上海","《民主(上海)》",1
"克士","先生 (n)",1945,"上海","《周报(上海1945)》",1
"克士","先生 (n)",1945,"上海","《民主(上海)》",1
"克士","兵士 (n)",1945,"上海","《民主(上海)》",1
"克士","历史 (n)",1945,"上海","《民主(上海)》",1
"克士","口中 (n)",1945,"上海","《周报(上海1945)》",1
"克士","性格 (n)",1945,"上海","《民主(上海)》",1
"克士","抗日 (n)",1945,"上海","《周报(上海1945)》",1
"克士","方向 (n)",1945,"上海","《民主(上海)》",1
"克士","有些 (n)",1945,"上海","《民主(上海)》",1
"克士","残废 (n)",1945,"上海","《民主(上海)》",1
"克士","英雄 (n)",1945,"上海","《周报(上海1945)》",1
"克士","行进 (n)",1945,"上海","《民主(上海)》",1
"克士","说起 (n)",1945,"上海","《民主(上海)》",1
"克士","鲁迅 (n)",1945,"上海","《周报(上海1945)》",1
"克士","鲁迅 (n)",1945,"上海","《民主(上海)》",1
"全杨","书店 (n)",1945,"昆明","《民主周刊(昆明)》",1
"全杨","史论 (n)",1945,"昆明","《民主周刊(昆明)》",1
"全杨","外交政策 (n)",1945,"昆明","《民主周刊(昆明)》",1
"全杨","康宁 (n)",1945,"昆明","《民主周刊(昆明)》",1
"全杨","林石父 (n)",1945,"昆明","《民主周刊(昆明)》",1
"全杨","苏联 (n)",1945,"昆明","《民主周刊(昆明)》",1
"公健","中国 (n)",1945,"重庆","《再生》",1
"公健","民主运动 (n)",1945,"重庆","《再生》",1
"公健","阶段 (n)",1945,"重庆","《再生》",1
"公孙未央","着急 (n)",1945,"昆明","《民主周刊(昆明)》",1
"其良","上海 (n)",1945,"昆明","《民主周刊(昆明)》",1
"其良","华北 (n)",1945,"昆明","《民主周刊(昆明)》",1
"其良","哭笑不得 (n)",1945,"昆明","《民主周刊(昆明)》",1
"再生侯北人","东北 (n)",1945,"上海","《周报(上海1945)》",1
"再生侯北人","几点 (n)",1945,"上海","《周报(上海1945)》",1
"再生侯北人","重建 (n)",1945,"上海","《周报(上海1945)》",1
"农慕之","会议 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","制度 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","成就 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","本质 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","波茨坦 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","现实 (n)",1945,"昆明","《民主周刊(昆明)》",1
"农慕之","评托治 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冬予里","转捩 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯乃超","上境 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","事件 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","人民 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","实现 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","屠杀 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","永无 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","联合政府 (n)",1945,"重庆","《民主(重庆)》",1
"冯乃超","选辑 (n)",1945,"重庆","《民主(重庆)》",1
"冯克","七七 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","举办 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","冬降 (n)",1945,"上海","《周报(上海1945)》",1
"冯克","大学 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","昆明 (n)",1945,"上海","《周报(上海1945)》",1
"冯克","昆明 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","昆明 (n)",1945,"重庆","《民主(重庆)》",1
"冯克","晚会 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","盛会 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","联合 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯克","记三 (n)",1945,"昆明","《民主周刊(昆明)》",1
"冯少山","人民 (n)",1945,"上海","《周报(上海1945)》",1
"冯少山","公开信 (n)",1945,"上海","《周报(上海1945)》",1
"冯少山","美国 (n)",1945,"上海","《周报(上海1945)》",1
"冯玉祥","兵诗 (n)",1945,"上海","《周报(上海1945)》",1
"冯玉祥","大同盟 (n)",1945,"重庆","《民主(重庆)》",1
"冯玉祥","期刊 (n)",1945,"重庆","《民主(重庆)》",1
"冯玉祥","题词 (n)",1945,"重庆","《民主(重庆)》",1
"冯玉祥","题赠 (n)",1945,"重庆","《民主(重庆)》",1
"冶人","之间 (n)",1945,"重庆","《民主(重庆)》",1
"冶人","大处 (n)",1945,"重庆","《民主(重庆)》",1
"冶人","小处 (n)",1945,"重庆","《民主(重庆)》",1
"冷红","军人 (n)",1945,"上海","《民主(上海)》",1
"冷红","所说 (n)",1945,"上海","《民主(上海)》",1
"冷红","的话 (n)",1945,"上海","《民主(上海)》",1
"冷红","美国 (n)",1945,"上海","《民主(上海)》",1
"冷遹","局势 (n)",1945,"上海","《国讯》",1
"冷遹","当前 (n)",1945,"上海","《国讯》",1
"冷遹","献言 (n)",1945,"上海","《国讯》",1
"冷遹","转捩 (n)",1945,"上海","《国讯》",1
"冷风","呼声 (n)",1945,"上海","《国讯》",1
"冷风","大众 (n)",1945,"上海","《国讯》",1
"冷风","守法 (n)",1945,"上海","《国讯》",1
"冷风","立法 (n)",1945,"上海","《国讯》",1
"凤子","之后 (n)",1945,"上海","《周报(上海1945)》",1
"凤子","打破 (n)",1945,"上海","《周报(上海1945)》",1
"凤子","沉默 (n)",1945,"上海","《周报(上海1945)》",1
"凤子","胜利 (n)",1945,"上海","《周报(上海1945)》",1
"刘尊棋","会议 (n)",1945,"上海","《国讯》",1
"刘尊棋","前夕 (n)",1945,"上海","《国讯》",1
"刘尊棋","联合国 (n)",1945,"上海","《国讯》",1
"刘清扬","做起 (n)",1945,"重庆","《再生》",1
"刘清扬","团结 (n)",1945,"重庆","《再生》",1
"刘清扬","必从 (n)",1945,"重庆","《再生》",1
"刘清扬","民主 (n)",1945,"重庆","《再生》",1
"刘清扬","民众 (n)",1945,"重庆","《再生》",1
"刘清扬","真的 (n)",1945,"重庆","《再生》",1
"刘清扬","要求 (n)",1945,"重庆","《再生》",1
"刘瑞林","东北 (n)",1945,"重庆","《中华论坛》",1
"刘瑞林","会议 (n)",1945,"重庆","《中华论坛》",1
"刘瑞林","旧金山 (n)",1945,"重庆","《中华论坛》",1
"刘瑞林","问题 (n)",1945,"重庆","《中华论坛》",1
"刘逸","中国 (n)",1945,"重庆","《再生》",1
"刘逸","中日 (n)",1945,"重庆","《再生》",1
"刘逸","十四年 (n)",1945,"重庆","《再生》",1
"刘逸","发展 (n)",1945,"重庆","《再生》",1
"刘逸","战争 (n)",1945,"重庆","《再生》",1
"刘逸","政党 (n)",1945,"重庆","《再生》",1
"刘逸","近代 (n)",1945,"重庆","《再生》",1
"刘铁华","万岁 (n)",1945,"上海","《民主(上海)》",1
"刘铁华","侦察 (n)",1945,"上海","《民主(上海)》",1
"刘铁华","北方 (n)",1945,"上海","《周报(上海1945)》",1
"刘铁华","四川 (n)",1945,"上海","《周报(上海1945)》",1
"刘铁华","联合国 (n)",1945,"上海","《民主(上海)》",1
"刘铁华","胜利 (n)",1945,"上海","《民主(上海)》",1
"刘铁华","风光 (n)",1945,"上海","《周报(上海1945)》",1
"力扬","人民 (n)",1945,"重庆","《民主(重庆)》",1
"力扬","内战 (n)",1945,"上海","《周报(上海1945)》",1
"力扬","内战 (n)",1945,"重庆","《民主(重庆)》",1
"力扬","反对 (n)",1945,"上海","《周报(上海1945)》",1
