"source","target","year","place","journal","weight"
"石啸冲","青年 (n)",1945,"重庆","《再生》",2
"石啸冲","青年运动 (n)",1945,"重庆","《再生》",2
"穆超","学术研究 (n)",1945,"重庆","《中央周刊》",2
"箫明","十月革命 (n)",1945,"重庆","《民主(重庆)》",2
"米哈依洛夫","苏联 (n)",1945,"上海","《时代杂志》",2
"米尔尼柯夫","战后 (n)",1945,"上海","《时代杂志》",2
"米尔尼柯夫","整理 (n)",1945,"上海","《时代杂志》",2
"米尔尼柯夫","梵蒂冈 (n)",1945,"上海","《时代杂志》",2
"米尔尼柯夫","问题 (n)",1945,"上海","《时代杂志》",2
"粟显运","工作 (n)",1945,"重庆","《中央周刊》",2
"粟显运","建国 (n)",1945,"重庆","《中央周刊》",2
"维希聂夫斯基","柏林 (n)",1945,"上海","《时代杂志》",2
"维辛斯基","柏林 (n)",1945,"上海","《时代杂志》",2
"罗守信","不怕 (n)",1945,"上海","《国讯》",2
"罗涵先","各界 (n)",1945,"重庆","《民主(重庆)》",2
"罗涵先","大会 (n)",1945,"重庆","《民主(重庆)》",2
"罗涵先","陪都 (n)",1945,"重庆","《民主(重庆)》",2
"罗隆基","民主 (n)",1945,"昆明","《民主周刊(昆明)》",2
"肥遯","清末 (n)",1945,"重庆","《民主(重庆)》",2
"胡剑","昆明 (n)",1945,"上海","《民主(上海)》",2
"胡春冰","复员 (n)",1945,"重庆","《中央周刊》",2
"胡春冰","日本 (n)",1945,"重庆","《中央周刊》",2
"胡曲园","思想 (n)",1945,"上海","《周报(上海1945)》",2
"胡毅","准备 (n)",1945,"昆明","《民主周刊(昆明)》",2
"胡毅","教育 (n)",1945,"昆明","《民主周刊(昆明)》",2
"胡钊","问题 (n)",1945,"昆明","《民主周刊(昆明)》",2
"艾秋飙","人民 (n)",1945,"昆明","《民主周刊(昆明)》",2
"艾秋飙","谈判 (n)",1945,"昆明","《民主周刊(昆明)》",2
"苏尔","不可 (n)",1945,"上海","《时代杂志》",2
"苏尔","克制性 (n)",1945,"上海","《时代杂志》",2
"苏尔","势力 (n)",1945,"上海","《时代杂志》",2
"苏尔","发展 (n)",1945,"上海","《时代杂志》",2
"苏尔","法则 (n)",1945,"上海","《时代杂志》",2
"苏尔","辩证法 (n)",1945,"上海","《时代杂志》",2
"苏尔","马克思主义 (n)",1945,"上海","《时代杂志》",2
"苏尔齐伯格","苏联 (n)",1945,"重庆","《再生》",2
"范华农","民主 (n)",1945,"重庆","《民主(重庆)》",2
"茅盾","文化 (n)",1945,"上海","《文萃》",2
"茅盾","杂感 (n)",1945,"重庆","《民主(重庆)》",2
"莫洛托夫","旧金山 (n)",1945,"上海","《时代杂志》",2
"莫馨娜","雕像 (n)",1945,"上海","《时代杂志》",2
"葛罗宾","国际 (n)",1945,"上海","《时代杂志》",2
"蒋君章","复兴 (n)",1945,"重庆","《中央周刊》",2
"蒋君章","诸葛亮 (n)",1945,"重庆","《中央周刊》",2
"蒋炳贤","希腊 (n)",1945,"重庆","《中央周刊》",2
"蒋炳贤","特性 (n)",1945,"重庆","《中央周刊》",2
"蒋炳贤","精神 (n)",1945,"重庆","《中央周刊》",2
"裘维瑛","防禦 (n)",1945,"重庆","《中央周刊》",2
"詹文浒","中国 (n)",1945,"重庆","《中央周刊》",2
"詹文浒","改革 (n)",1945,"重庆","《中央周刊》",2
"詹文浒","教育 (n)",1945,"重庆","《中央周刊》",2
"许师愼","从军 (n)",1945,"重庆","《中央周刊》",2
"许师愼","四十二年 (n)",1945,"重庆","《中央周刊》",2
"许师愼","智识 (n)",1945,"重庆","《中央周刊》",2
"许师愼","青年 (n)",1945,"重庆","《中央周刊》",2
"谈兵","贵阳 (n)",1945,"上海","《国讯》",2
"谢东平","政治 (n)",1945,"上海","《文萃》",2
"费孝通","会议 (n)",1945,"昆明","《民主周刊(昆明)》",2
"费稳","苏联 (n)",1945,"重庆","《再生》",2
"赵兰坪","我国 (n)",1945,"重庆","《中央周刊》",2
"赵兰坪","战时 (n)",1945,"重庆","《中央周刊》",2
"赵兰坪","经济 (n)",1945,"重庆","《中央周刊》",2
"赵兰坪","认识 (n)",1945,"重庆","《中央周刊》",2
"赵得之","杂记 (n)",1945,"重庆","《中央周刊》",2
"赵得之","海外 (n)",1945,"重庆","《中央周刊》",2
"赵得之","西行 (n)",1945,"重庆","《中央周刊》",2
"达伊金","二十八年 (n)",1945,"上海","《时代杂志》",2
"达伊金","对外 (n)",1945,"上海","《时代杂志》",2
"达伊金","政策 (n)",1945,"上海","《时代杂志》",2
"达伊金","苏联 (n)",1945,"上海","《时代杂志》",2
"邓初民","先生 (n)",1945,"重庆","《民主(重庆)》",2
"邓初民","内战 (n)",1945,"上海","《文萃》",2
"邓初民","政治 (n)",1945,"上海","《文萃》",2
"邓初民","民主 (n)",1945,"上海","《文萃》",2
"邓初民","民主 (n)",1945,"昆明","《民主周刊(昆明)》",2
"邵冲霄","建设 (n)",1945,"重庆","《中央周刊》",2
"邵力子","苏联 (n)",1945,"上海","《时代杂志》",2
"郑初民","民主 (n)",1945,"昆明","《民主周刊(昆明)》",2
"郑学稼","资本主义 (n)",1945,"重庆","《中央周刊》",2
"郑振铎","人为 (n)",1945,"上海","《民主(上海)》",2
"郑振铎","最后 (n)",1945,"上海","《周报(上海1945)》",2
"郑森禹","日本 (n)",1945,"上海","《民主(上海)》",2
"郑璋","大会 (n)",1945,"重庆","《中央周刊》",2
"郭寿生","战略 (n)",1945,"重庆","《中央周刊》",2
"郭寿生","检讨 (n)",1945,"重庆","《中央周刊》",2
"郭寿生","现阶段 (n)",1945,"重庆","《中央周刊》",2
"郭沫若","名辩 (n)",1945,"重庆","《中华论坛》",2
"郭沫若","思潮 (n)",1945,"重庆","《中华论坛》",2
"郭沫若","批判 (n)",1945,"重庆","《中华论坛》",2
"钱穆","思想 (n)",1945,"重庆","《中央周刊》",2
"钱纳水","会议 (n)",1945,"重庆","《中央周刊》",2
"铁霍诺夫","保加利亚 (n)",1945,"上海","《时代杂志》",2
"锺吕恩","边疆 (n)",1945,"重庆","《中央周刊》",2
"问梁","物价 (n)",1945,"上海","《国讯》",2
"阿尔古斯","希腊 (n)",1945,"上海","《时代杂志》",2
"阿尔古斯","德国 (n)",1945,"上海","《时代杂志》",2
"阿尔古斯","法国 (n)",1945,"上海","《时代杂志》",2
"阿尔古斯","生命 (n)",1945,"上海","《时代杂志》",2
"阿法那西叶夫","签署 (n)",1945,"上海","《时代杂志》",2
"阿法那西叶夫","降书 (n)",1945,"上海","《时代杂志》",2
"阿特拉斯","交换 (n)",1945,"上海","《时代杂志》",2
"阿特拉斯","制度 (n)",1945,"上海","《时代杂志》",2
"阿特拉斯","经济 (n)",1945,"上海","《时代杂志》",2
"阿特拉斯","苏联 (n)",1945,"上海","《时代杂志》",2
"阿特拉斯","货币 (n)",1945,"上海","《时代杂志》",2
"阿特里","英国 (n)",1945,"上海","《国讯》",2
"陈国钧","边疆 (n)",1945,"重庆","《中央周刊》",2
"陈康成","中国 (n)",1945,"昆明","《民主周刊(昆明)》",2
"陈康成","农村 (n)",1945,"昆明","《民主周刊(昆明)》",2
"陈康成","危机 (n)",1945,"昆明","《民主周刊(昆明)》",2
"陈康成","对策 (n)",1945,"昆明","《民主周刊(昆明)》",2
"陈曦","动态 (n)",1945,"上海","《国讯》",2
"陈正飞","会议 (n)",1945,"重庆","《中华论坛》",2
"陈箇民","复员 (n)",1945,"重庆","《中央周刊》",2
"陈辛","重庆 (n)",1945,"上海","《民主(上海)》",2
"陈鼎龢","民主 (n)",1945,"重庆","《再生》",2
"陶大镛","胜利 (n)",1945,"上海","《国讯》",2
"陶行知","五千万 (n)",1945,"重庆","《民主(重庆)》",2
"陶行知","内战 (n)",1945,"重庆","《民主(重庆)》",2
"陶行知","四万 (n)",1945,"重庆","《民主(重庆)》",2
"陶行知","武训 (n)",1945,"重庆","《民主(重庆)》",2
"陶行知","范先生 (n)",1945,"重庆","《民主(重庆)》",2
"顾均正","原子能 (n)",1945,"上海","《周报(上海1945)》",2
"顾均正","展望 (n)",1945,"上海","《周报(上海1945)》",2
"顾均正","开发 (n)",1945,"上海","《周报(上海1945)》",2
"顾均正","未来 (n)",1945,"上海","《周报(上海1945)》",2
"马丁","民主 (n)",1945,"上海","《周报(上海1945)》",2
"马寅初","中国 (n)",1945,"重庆","《民主(重庆)》",2
"马寅初","政策 (n)",1945,"上海","《文萃》",2
"马星野","中国 (n)",1945,"上海","《国讯》",2
"马星野","信条 (n)",1945,"上海","《国讯》",2
"马星野","新闻记者 (n)",1945,"上海","《国讯》",2
"高尔基","写作 (n)",1945,"上海","《时代杂志》",2
"高尔基","学习 (n)",1945,"上海","《时代杂志》",2
"高扬","人间 (n)",1945,"昆明","《民主周刊(昆明)》",2
"高扬","会议 (n)",1945,"昆明","《民主周刊(昆明)》",2
"高扬","外长 (n)",1945,"昆明","《民主周刊(昆明)》",2
"高扬","莫斯科 (n)",1945,"昆明","《民主周刊(昆明)》",2
"高迈","学术研究 (n)",1945,"重庆","《中央周刊》",2
"黄义本","书报 (n)",1945,"重庆","《中央周刊》",2
"黄义本","春秋 (n)",1945,"重庆","《中央周刊》",2
"黄大能","伦敦 (n)",1945,"上海","《国讯》",2
"黄巨兴","方式 (n)",1945,"昆明","《民主周刊(昆明)》",2
"黄巨兴","民主 (n)",1945,"昆明","《民主周刊(昆明)》",2
"黄巨兴","生活 (n)",1945,"昆明","《民主周刊(昆明)》",2
"黄正铭","制度 (n)",1945,"重庆","《中央周刊》",2
"黄正铭","委託 (n)",1945,"重庆","《中央周刊》",2
"黄炎培","中国 (n)",1945,"上海","《国讯》",2
"黄炎培","介绍 (n)",1945,"上海","《国讯》",2
"黄炎培","信条 (n)",1945,"上海","《国讯》",2
"黄炎培","寿言 (n)",1945,"上海","《国讯》",2
"黄炎培","教育 (n)",1945,"上海","《国讯》",2
"黄炎培","新闻记者 (n)",1945,"上海","《国讯》",2
"黄炎培","职业 (n)",1945,"上海","《国讯》",2
"黄炎培","诗词 (n)",1945,"上海","《国讯》",2
"黄茅","特稿 (n)",1945,"上海","《文萃》",2
"黄裳","重庆 (n)",1945,"上海","《周报(上海1945)》",2
"黎平","昆明 (n)",1945,"上海","《国讯》",2
"黎舫","重庆 (n)",1945,"上海","《周报(上海1945)》",2
"齐纬","物价 (n)",1945,"上海","《国讯》",2
"龚德柏","日本 (n)",1945,"重庆","《中央周刊》",2
"B._Ifor_Evans","特性 (n)",1945,"重庆","《中央周刊》",1
"B._Ifor_Evans","英国文学 (n)",1945,"重庆","《中央周刊》",1
"Bercovici，K.","第四根 (n)",1945,"昆明","《民主周刊(昆明)》",1
"Bercovici，K.","铁钉 (n)",1945,"昆明","《民主周刊(昆明)》",1
"Clark，B.","地下军 (n)",1945,"上海","《周报(上海1945)》",1
"Clark，B.","法国 (n)",1945,"上海","《周报(上海1945)》",1
"Clark，B.","秘密 (n)",1945,"上海","《周报(上海1945)》",1
"E.C.","失败 (n)",1945,"上海","《时代杂志》",1
"E.C.","德国 (n)",1945,"上海","《时代杂志》",1
"F._Geyrasi","不列颠 (n)",1945,"重庆","《中华论坛》",1
"F._Geyrasi","地中海 (n)",1945,"重庆","《中华论坛》",1
"F._Geyrasi","帝国 (n)",1945,"重庆","《中华论坛》",1
"F._Geyrasi","解放 (n)",1945,"重庆","《中华论坛》",1
"Francis_Sill_wickwrne","创制 (n)",1945,"重庆","《中央周刊》",1
"Francis_Sill_wickwrne","原子弹 (n)",1945,"重庆","《中央周刊》",1
"Francis_Sill_wickwrne","哈登 (n)",1945,"重庆","《中央周刊》",1
"Francis_Sill_wickwrne","美国 (n)",1945,"重庆","《中央周刊》",1
"Francis_Sill_wickwrne","计划 (n)",1945,"重庆","《中央周刊》",1
"Hogg，P.","英国议会 (n)",1945,"昆明","《民主周刊(昆明)》",1
"Kenneth_de_Coorcy","国际 (n)",1945,"重庆","《中央周刊》",1
"Kenneth_de_Coorcy","日本 (n)",1945,"重庆","《中央周刊》",1
"Kenneth_de_Coorcy","梦想 (n)",1945,"重庆","《中央周刊》",1
"Lebedev-kumach，V.","之歌 (n)",1945,"上海","《时代杂志》",1
"Lebedev-kumach，V.","史大林 (n)",1945,"上海","《时代杂志》",1
"Lebedev-kumach，V.","格勒 (n)",1945,"上海","《时代杂志》",1
"Maurice_Hinbu","国际 (n)",1945,"重庆","《中央周刊》",1
"Maurice_Hinbu","女性化 (n)",1945,"重庆","《中央周刊》",1
"Maurice_Hinbu","妇女 (n)",1945,"重庆","《中央周刊》",1
"Maurice_Hinbu","苏联 (n)",1945,"重庆","《中央周刊》",1
"Maurice_Hinbu","问题 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","世界 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","作战 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","国际 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","日本 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","未来 (n)",1945,"重庆","《中央周刊》",1
"Mewhinnie","远东 (n)",1945,"重庆","《中央周刊》",1
"Milner，I.","与其 (n)",1945,"重庆","《再生》",1
"Milner，I.","兴起 (n)",1945,"重庆","《再生》",1
"Milner，I.","实质 (n)",1945,"重庆","《再生》",1
"Milner，I.","德国 (n)",1945,"重庆","《再生》",1
"Milner，I.","民族 (n)",1945,"重庆","《再生》",1
"Milner，I.","社会主义 (n)",1945,"重庆","《再生》",1
"Mokrousov，B.","之歌 (n)",1945,"上海","《时代杂志》",1
"Mokrousov，B.","史大林 (n)",1945,"上海","《时代杂志》",1
"Mokrousov，B.","格勒 (n)",1945,"上海","《时代杂志》",1
"Pen","不会 (n)",1945,"上海","《时代杂志》",1
"Pen","历史 (n)",1945,"上海","《时代杂志》",1
"Pen","后退 (n)",1945,"上海","《时代杂志》",1
"Pen","尸体 (n)",1945,"上海","《时代杂志》",1
"Pen","屈指可数 (n)",1945,"上海","《时代杂志》",1
"Pen","强徒 (n)",1945,"上海","《时代杂志》",1
"Pen","慧心 (n)",1945,"上海","《时代杂志》",1
"Pen","戏演 (n)",1945,"上海","《时代杂志》",1
"Pen","抗议 (n)",1945,"上海","《时代杂志》",1
"Pen","红军 (n)",1945,"上海","《时代杂志》",1
"Pen","轮子 (n)",1945,"上海","《时代杂志》",1
"Phillis_Bentley","世界 (n)",1945,"重庆","《中央周刊》",1
"Phillis_Bentley","地位 (n)",1945,"重庆","《中央周刊》",1
"Phillis_Bentley","妇女 (n)",1945,"重庆","《中央周刊》",1
"Phillis_Bentley","战后 (n)",1945,"重庆","《中央周刊》",1
"Richard_D._Moalar","偏见 (n)",1945,"重庆","《中央周刊》",1
"Richard_D._Moalar","文学 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","国际 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","大臣 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","威廉 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","威特 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","爵士 (n)",1945,"重庆","《中央周刊》",1
"Stantey_Barnes","社会保险 (n)",1945,"重庆","《中央周刊》",1
"__塞鲁","友谊 (n)",1945,"重庆","《中央周刊》",1
"一学生","也要 (n)",1945,"上海","《民主(上海)》",1
"一学生","学生会 (n)",1945,"上海","《民主(上海)》",1
"一学生","接收 (n)",1945,"上海","《民主(上海)》",1
"一民","庆祝 (n)",1945,"上海","《周报(上海1945)》",1
"一民","应有 (n)",1945,"上海","《周报(上海1945)》",1
"一民","当心 (n)",1945,"上海","《周报(上海1945)》",1
"一民","把戏 (n)",1945,"上海","《周报(上海1945)》",1
"一民","汉奸 (n)",1945,"上海","《周报(上海1945)》",1
"一民","游街 (n)",1945,"上海","《周报(上海1945)》",1
"一民","胜利 (n)",1945,"上海","《周报(上海1945)》",1
"一民","节目 (n)",1945,"上海","《周报(上海1945)》",1
"一民","髑髅 (n)",1945,"上海","《周报(上海1945)》",1
"一生","上海市 (n)",1945,"上海","《民主(上海)》",1
"一生","大中学生 (n)",1945,"上海","《民主(上海)》",1
"一生","始末 (n)",1945,"上海","《民主(上海)》",1
"一生","欢迎 (n)",1945,"上海","《民主(上海)》",1
"一生","特使 (n)",1945,"上海","《民主(上海)》",1
"一生","马歇 (n)",1945,"上海","《民主(上海)》",1
"一记者","审凶 (n)",1945,"上海","《文萃》",1
"一记者","旁听席 (n)",1945,"上海","《文萃》",1
"丁一","人心 (n)",1945,"上海","《国讯》",1
"丁一","征文 (n)",1945,"上海","《国讯》",1
"丁一","新年 (n)",1945,"上海","《国讯》",1
"丁一","有关 (n)",1945,"上海","《国讯》",1
"丁一","民间 (n)",1945,"上海","《国讯》",1
"丁一","疾苦 (n)",1945,"上海","《国讯》",1
"丁一","解除 (n)",1945,"上海","《国讯》",1
"丁易","杂谈 (n)",1945,"昆明","《民主周刊(昆明)》",1
"丁易","清客 (n)",1945,"昆明","《民主周刊(昆明)》",1
"丁易","社会 (n)",1945,"昆明","《民主周刊(昆明)》",1
"丁波","农家 (n)",1945,"上海","《文萃》",1
"丁玲","开会 (n)",1945,"上海","《周报(上海1945)》",1
"丁玲","鲁迅 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","之道 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","内战 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","反对 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","塑像 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","民主 (n)",1945,"上海","《周报(上海1945)》",1
"丁聪","良民 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","上海 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","健全 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","创设 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","即刻 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","大学 (n)",1945,"上海","《周报(上海1945)》",1
"丁西林","应该 (n)",1945,"上海","《周报(上海1945)》",1
"万影","人民 (n)",1945,"上海","《国讯》",1
"万影","代表 (n)",1945,"上海","《国讯》",1
"万影","参议会 (n)",1945,"上海","《国讯》",1
